0 0 0
0.00866860174268424 2.17133032485667E-07 2.17133032485667E-07
0.0170731711532613 1.65890427884612E-06 1.65890427884612E-06
0.0253812643700593 5.45027610146714E-06 5.45027610146714E-06
0.0336541943772213 1.27056340213902E-05 1.27056340213902E-05
0.0419149843609171 2.45463357695098E-05 2.45463357695098E-05
0.0501725133906364 4.20994398981381E-05 4.20994398981381E-05
0.0584303866227897 6.64959239996965E-05 6.64959239996965E-05
0.0666902357776626 9.88702207410889E-05 9.8870220741089E-05
0.0749529531527483 0.000140360527454936 0.000140360527454936
0.0832191538502659 0.000192109407407723 0.000192109407407723
0.0914893490365593 0.000255264462850967 0.000255264462850967
0.0997640109059924 0.000330979007097694 0.000330979007097695
0.108043597045147 0.000420412721238067 0.000420412721238067
0.116328559574313 0.000524732298483134 0.000524732298483134
0.12461934858109 0.000645112081799139 0.000645112081799139
0.132916413413741 0.000782734699247744 0.000782734699247744
0.14122020317216 0.000938791699835502 0.000938791699835501
0.149531166898043 0.00111448419152706 0.00111448419152706
0.157849753652459 0.00131102348240257 0.00131102348240257
0.166176412551132 0.00152963172557284 0.00152963172557284
0.174511592784283 0.00177154256829831 0.00177154256829831
0.182855743630643 0.00203800180565768 0.00203800180565768
0.191209314469386 0.00233026803907769 0.00233026803907769
0.199572754791534 0.00264961334002544 0.00264961334002545
0.207946514211479 0.00299732391915951 0.00299732391915951
0.216331042478286 0.00337470080121025 0.00337470080121026
0.224726789487368 0.00378306050589663 0.00378306050589664
0.233134205292695 0.00422373573518462 0.00422373573518463
0.241553740118803 0.00469807606714766 0.00469807606714766
0.249985844373419 0.00520744865676649 0.0052074486567665
0.25843096866055 0.00575323894397119 0.0057532389439712
0.266889563793243 0.0063368513691811 0.00633685136918111
0.275362080807288 0.00695971009673158 0.00695971009673159
0.283848970975327 0.00762325974647794 0.00762325974647794
0.292350685820353 0.00832896613381475 0.00832896613381475
0.300867677130605 0.00907831701858281 0.00907831701858282
0.309400396974871 0.00987282286313545 0.00987282286313545
0.317949297716828 0.0107140175997625 0.0107140175997625
0.326514832031511 0.011603459408092 0.011603459408092
0.335097452920451 0.0125427315024918 0.0125427315024918
0.343697613728901 0.0135334429301586 0.0135334429301586
0.352315768161988 0.0145772293799266 0.0145772293799266
0.360952370302353 0.0156757540024306 0.0156757540024306
0.369607874627316 0.0168307082417688 0.0168307082417688
0.378282736027059 0.0180438126792161 0.0180438126792161
0.386977409822369 0.0193168178891748 0.0193168178891748
0.395692351784939 0.0206515053081809 0.0206515053081809
0.404428018155237 0.0220496881166441 0.0220496881166441
0.413184865663441 0.0235132121345246 0.0235132121345246
0.421963351548678 0.0250439567306371 0.0250439567306371
0.43076393357981 0.0266438357464906 0.0266438357464906
